carat,cut,color,clarity,depth,table,price,x,y,z,volume
2.0,Good,I,VS2,63.6,60.0,16439,8.03,7.95,5.08,324.29958
2.03,Very Good,H,SI2,56.8,61.0,16442,8.52,8.42,4.81,345.06170399999996
2.05,Ideal,G,SI2,59.8,59.0,16446,8.22,8.31,4.94,337.4425080000001
2.28,Ideal,J,VS2,62.7,57.0,16450,8.43,8.36,5.26,370.6974479999999
1.53,Premium,G,VVS1,60.6,58.0,16451,7.45,7.49,4.53,252.77626500000002
2.0,Very Good,I,VS2,60.4,60.0,16459,8.14,8.19,4.93,328.666338
2.13,Very Good,G,SI2,57.9,60.0,16462,8.41,8.56,4.91,353.46893600000004
2.0,Very Good,E,SI2,59.5,58.0,16462,8.17,8.27,4.89,330.397251
2.59,Ideal,J,VS1,61.7,56.0,16465,8.83,8.77,5.43,420.494313
2.12,Ideal,H,SI2,62.4,57.0,16466,8.19,8.16,5.1,340.83503999999994
2.46,Ideal,J,SI2,62.3,57.0,16466,8.66,8.57,5.37,398.540994
2.17,Premium,D,SI2,62.2,59.0,16472,8.28,8.34,5.17,357.015384
2.1,Very Good,H,SI2,63.0,57.0,16479,8.08,8.13,5.11,335.6779440000001
2.1,Premium,H,SI2,60.4,59.0,16479,8.28,8.33,5.02,346.24144799999993
2.03,Premium,I,VS2,60.5,62.0,16483,8.22,8.17,4.96,333.10070400000006
2.0,Premium,D,SI2,60.8,60.0,16484,8.15,8.1,4.94,326.1141
1.52,Very Good,E,VS1,62.4,55.0,16485,7.33,7.41,4.6,249.85037999999997
1.52,Ideal,G,VVS1,61.4,57.0,16492,7.4,7.38,4.54,247.93848
2.01,Premium,I,SI1,61.5,60.0,16499,8.12,8.01,4.96,322.60435199999995
2.01,Premium,H,SI2,61.6,58.0,16499,8.12,8.02,4.97,323.6583279999999
2.03,Ideal,G,SI2,62.5,56.0,16505,8.1,8.05,5.05,329.28524999999996
2.05,Premium,G,SI2,60.1,59.0,16506,8.3,8.2,4.96,337.5776
2.1,Fair,F,SI2,59.5,69.0,16506,8.35,8.25,4.94,340.30425
1.62,Ideal,E,VS2,61.4,57.0,16507,7.58,7.54,4.64,265.19084799999996
2.06,Good,H,SI2,63.7,57.0,16512,8.12,8.03,5.14,335.14650399999994
2.11,Ideal,I,VS2,60.3,61.0,16512,8.29,8.22,4.98,339.356124
1.8,Ideal,F,SI1,61.8,57.0,16513,7.83,7.79,4.83,294.609231
1.51,Premium,E,VS1,62.7,58.0,16518,7.25,7.33,4.57,242.86122500000002
1.52,Good,F,VS1,63.4,60.0,16519,7.25,7.3,4.61,243.98425
1.51,Ideal,F,VS1,62.1,56.0,16520,7.38,7.34,4.57,247.553244
1.7,Premium,G,VS1,61.0,59.0,16521,7.7,7.64,4.68,275.31503999999995
2.2,Ideal,H,SI2,60.0,58.0,16530,8.47,8.5,5.09,366.45455000000004
2.47,Premium,J,SI2,59.4,59.0,16532,8.85,8.79,5.24,407.6274599999999
2.44,Very Good,J,VS2,60.1,59.0,16533,8.75,8.83,5.28,407.946
3.01,Ideal,J,I1,65.4,60.0,16538,8.99,8.93,5.86,470.444902
2.0,Good,I,VS2,63.3,56.0,16544,7.98,8.03,5.07,324.88255799999996
2.0,Premium,I,VS2,60.7,60.0,16544,8.02,8.07,4.88,315.840432
1.41,Ideal,F,VVS1,61.1,57.0,16545,7.2,7.28,4.42,231.67872000000003
1.6,Ideal,G,IF,59.8,54.0,16547,7.75,7.63,4.6,272.0095
2.22,Very Good,I,SI2,63.2,57.0,16547,8.28,8.23,5.22,355.713768
1.51,Premium,F,VS1,60.0,60.0,16551,7.42,7.39,4.44,243.462072
2.24,Very Good,I,SI2,61.7,57.7,16558,8.37,8.43,5.18,365.4961379999999
2.21,Ideal,D,SI2,62.0,57.0,16558,8.36,8.31,5.18,359.86288799999994
1.5,Premium,E,VS1,60.3,60.0,16558,7.43,7.34,4.45,242.68608999999998
2.02,Ideal,I,SI1,61.8,56.0,16560,8.07,8.09,4.99,325.778637
2.01,Ideal,I,SI1,61.4,57.0,16562,8.13,8.19,5.01,333.589347
2.28,Premium,J,VS2,62.9,58.0,16564,8.42,8.34,5.27,370.0741559999999
2.02,Good,H,SI2,60.2,55.0,16565,8.08,8.19,4.9,324.25847999999996
1.57,Ideal,E,VS2,62.3,57.0,16570,7.39,7.44,4.62,254.014992
2.25,Ideal,I,SI2,60.5,56.0,16575,8.49,8.54,5.15,373.39869
1.71,Ideal,D,SI1,60.3,60.0,16575,7.69,7.77,4.66,278.441058
2.0,Very Good,F,SI1,63.6,58.0,16580,7.91,7.98,5.05,318.76509000000004
2.01,Very Good,H,SI1,60.6,62.0,16582,8.05,8.08,4.89,318.06516000000005
2.01,Good,E,SI2,60.0,64.0,16582,8.09,8.17,4.88,322.54506399999997
1.69,Premium,F,VS2,58.7,59.0,16583,7.87,7.78,4.59,281.039274
2.06,Premium,G,SI2,61.8,58.0,16587,8.15,8.1,5.02,331.39529999999996
2.45,Ideal,F,SI2,62.0,55.0,16589,8.67,8.64,5.36,401.511168
2.28,Ideal,J,VS1,62.6,54.2,16592,8.37,8.41,5.25,369.556425
2.02,Good,I,VS2,57.9,62.0,16593,8.28,8.36,4.82,333.644256
1.59,Ideal,G,VVS1,59.9,56.0,16599,7.57,7.64,4.55,263.14834
1.53,Premium,G,VVS1,60.6,58.0,16601,7.49,7.45,4.53,252.77626500000002
2.06,Very Good,F,SI2,61.5,56.0,16603,8.15,8.18,5.02,334.66834
2.05,Premium,I,SI1,60.6,58.0,16611,8.22,8.13,4.95,330.80157
1.51,Very Good,F,VVS2,58.0,65.0,16613,7.58,7.62,4.41,254.71983600000002
2.04,Very Good,I,VS2,61.0,61.0,16616,8.08,8.14,4.95,325.56744000000003
2.07,Ideal,J,VVS2,62.7,54.0,16617,8.12,8.17,5.11,338.999444
1.71,Ideal,G,VS1,62.1,55.0,16618,7.74,7.59,4.76,279.63381599999997
2.01,Good,D,SI2,59.9,65.0,16624,8.0,8.07,4.81,310.5336
2.01,Very Good,I,VS2,59.2,62.0,16626,8.14,8.17,4.83,321.213354
2.01,Premium,I,VS2,60.5,60.0,16626,8.15,8.17,4.94,328.93237
2.01,Very Good,I,VS2,62.7,58.0,16626,7.94,7.98,4.99,316.172388
2.06,Ideal,I,SI1,61.9,56.0,16626,8.17,8.19,5.06,338.576238
1.52,Premium,E,VS1,59.9,60.0,16628,7.39,7.47,4.45,245.654685
1.52,Premium,E,VS1,60.6,58.0,16628,7.38,7.44,4.49,246.533328
2.1,Premium,H,SI2,60.4,59.0,16629,8.33,8.28,5.02,346.24144799999993
2.1,Ideal,H,SI2,63.0,57.0,16629,8.13,8.08,5.11,335.6779440000001
2.03,Premium,E,SI1,62.9,57.0,16629,8.04,7.98,5.04,323.362368
1.75,Very Good,G,VS2,62.6,58.0,16632,7.63,7.67,4.79,280.320859
1.52,Premium,E,VS1,62.4,55.0,16636,7.41,7.33,4.6,249.85037999999997
2.05,Very Good,J,VS1,61.4,58.5,16641,8.13,8.16,5.0,331.704
2.03,Ideal,H,SI2,61.6,55.0,16642,8.18,8.12,5.02,333.43643199999997
1.67,Ideal,G,VS1,61.5,55.0,16643,7.62,7.67,4.7,274.69338
2.38,Premium,H,SI1,58.2,60.0,16643,8.81,8.78,5.12,396.041216
2.0,Good,H,SI1,63.6,58.0,16650,7.96,7.87,5.03,315.10535600000003
2.0,Ideal,E,SI1,62.6,57.0,16650,8.08,8.01,5.04,326.192832
2.0,Ideal,E,SI2,62.2,57.0,16650,8.11,8.09,5.04,330.67389599999996
2.24,Premium,H,SI2,61.4,57.0,16656,8.43,8.35,5.15,362.51107499999995
2.21,Premium,F,SI2,59.6,60.0,16657,8.53,8.49,5.07,367.16787899999997
2.02,Ideal,H,SI1,62.3,57.0,16665,8.04,8.14,5.04,329.845824
1.51,Premium,E,VS1,62.7,58.0,16669,7.33,7.25,4.57,242.86122500000002
1.52,Very Good,F,VS1,63.4,60.0,16670,7.3,7.25,4.61,243.98425
2.01,Very Good,H,VS2,63.5,59.0,16677,7.92,7.86,5.01,311.878512
1.8,Ideal,H,VS1,62.0,57.0,16683,7.84,7.78,4.84,295.216768
2.39,Premium,H,SI1,60.6,58.0,16687,8.65,8.58,5.22,387.41274
2.4,Ideal,J,SI1,62.7,57.0,16687,8.6,8.5,5.36,391.816
1.51,Ideal,D,VS1,63.0,53.4,16688,7.28,7.3,4.6,244.46239999999997
2.22,Ideal,J,VS1,61.8,59.0,16689,8.34,8.37,5.16,360.197928
2.18,Good,H,SI2,60.4,64.0,16690,8.38,8.47,5.09,361.28107400000005
2.03,Very Good,I,SI1,62.2,59.0,16693,8.03,8.09,5.01,325.463127
2.0,Very Good,I,VS2,63.3,56.0,16694,8.03,7.98,5.07,324.88255799999996
2.0,Premium,I,VS2,60.7,60.0,16694,8.07,8.02,4.88,315.840432
2.01,Premium,I,VS2,61.7,60.0,16700,8.09,8.02,4.97,322.462546
2.09,Ideal,H,SI2,60.6,57.0,16703,8.3,8.2,5.0,340.3
2.09,Ideal,I,SI1,61.4,56.0,16704,8.23,8.27,5.06,344.394226
2.02,Ideal,I,SI1,62.2,57.0,16704,8.1,8.04,5.02,326.92247999999995
2.36,Ideal,I,SI2,62.8,55.0,16707,8.47,8.5,5.33,383.73335000000003
2.02,Premium,I,VS2,59.6,60.0,16709,8.2,8.25,4.9,331.48499999999996
2.24,Ideal,I,SI2,61.7,58.0,16709,8.43,8.37,5.18,365.4961379999999
2.53,Ideal,I,SI1,62.4,57.0,16709,8.68,8.59,5.39,401.884868
2.48,Premium,I,SI1,61.0,60.0,16715,8.68,8.61,5.27,393.85239599999994
1.51,Very Good,F,VVS2,61.9,58.0,16716,7.3,7.36,4.54,243.92512000000002
1.51,Very Good,F,VVS2,61.4,58.0,16716,7.31,7.34,4.5,241.44929999999997
2.17,Ideal,I,SI1,62.1,57.0,16716,8.26,8.32,5.15,353.9244800000001
2.51,Very Good,E,SI2,63.1,56.0,16717,8.65,8.6,5.44,404.68160000000006
2.04,Ideal,I,SI1,60.2,56.0,16718,8.19,8.26,4.95,334.86453
2.04,Ideal,I,SI1,61.0,57.0,16718,8.18,8.21,5.0,335.78900000000004
2.14,Premium,H,SI2,62.0,60.0,16723,8.27,8.19,5.1,345.4296299999999
2.11,Ideal,I,VS1,61.9,57.0,16723,8.28,8.22,5.11,347.794776
2.01,Very Good,F,SI2,60.3,60.0,16728,8.08,8.11,4.88,319.78054399999996
2.01,Good,I,SI1,58.8,60.0,16731,8.27,8.19,4.84,327.81949199999997
2.01,Premium,H,SI1,60.6,62.0,16733,8.08,8.05,4.89,318.06516000000005
2.01,Premium,H,SI1,60.9,59.0,16733,8.15,8.04,4.93,323.04317999999995
2.01,Premium,H,SI1,61.5,53.0,16733,8.13,8.03,4.97,324.460983
2.01,Ideal,H,SI1,65.1,56.0,16733,7.91,7.84,5.12,317.513728
2.01,Good,E,SI2,60.0,64.0,16733,8.17,8.09,4.88,322.54506399999997
2.01,Premium,G,SI2,59.0,60.0,16733,8.31,8.26,4.89,335.652534
1.54,Premium,D,VS2,59.3,59.0,16736,7.54,7.61,4.49,257.633506
2.01,Good,H,SI1,62.2,58.0,16737,7.99,8.05,4.99,320.95430500000003
2.01,Very Good,G,SI1,63.2,56.0,16742,8.04,7.96,5.06,323.8319039999999
2.03,Premium,H,SI1,61.7,59.0,16747,8.1,8.17,5.02,332.2085399999999
1.54,Very Good,D,VS1,59.1,59.0,16750,7.51,7.55,4.45,252.317225
1.51,Ideal,F,VVS2,62.6,57.0,16754,7.36,7.25,4.57,243.85520000000002
2.04,Premium,I,VS2,61.0,61.0,16768,8.14,8.08,4.95,325.56744000000003
2.07,Ideal,J,VVS2,62.7,54.0,16769,8.17,8.12,5.11,338.999444
2.01,Good,D,SI2,59.9,65.0,16776,8.07,8.0,4.81,310.5336
2.01,Premium,D,SI2,62.7,58.0,16776,8.06,7.99,5.03,323.928982
2.13,Premium,G,SI2,60.7,60.0,16778,8.27,8.37,5.05,349.56049499999995
2.01,Premium,I,VS2,62.8,58.0,16778,8.01,7.94,5.01,318.632994
2.01,Premium,I,VS2,62.7,58.0,16778,7.98,7.94,4.99,316.172388
2.01,Premium,I,VS2,59.2,62.0,16778,8.17,8.14,4.83,321.213354
2.01,Premium,I,VS2,62.6,59.0,16778,8.04,8.01,5.02,323.29000799999994
2.01,Premium,I,VS2,61.0,61.0,16778,8.15,7.99,4.92,320.38302000000004
2.01,Premium,I,VS2,60.5,60.0,16778,8.17,8.15,4.94,328.93237
1.52,Premium,E,VS1,60.6,58.0,16779,7.44,7.38,4.49,246.533328
1.52,Premium,E,VS1,59.9,60.0,16779,7.47,7.39,4.45,245.654685
1.71,Premium,F,VS2,60.8,58.0,16779,7.79,7.7,4.71,282.51993000000004
2.1,Premium,E,SI2,62.9,59.0,16783,8.18,8.13,5.13,341.162442
1.75,Ideal,G,VS2,62.6,56.0,16783,7.72,7.65,4.81,284.06897999999995
1.5,Premium,F,VS1,60.2,59.0,16783,7.41,7.37,4.45,243.022065
1.75,Premium,G,VS2,61.5,59.0,16783,7.76,7.66,4.74,281.75318400000003
1.52,Very Good,F,VVS2,63.7,57.0,16786,7.28,7.31,4.65,247.45812
2.03,Premium,I,SI1,61.2,58.0,16787,8.21,8.16,5.01,335.6379360000001
1.69,Ideal,F,VS2,62.2,57.0,16789,7.59,7.66,4.74,275.580756
2.02,Good,I,VS2,57.9,62.0,16789,8.25,8.3,4.79,327.99525000000006
2.37,Ideal,J,VS2,62.2,57.0,16789,8.58,8.52,5.32,388.900512
1.62,Ideal,F,VS1,61.3,56.0,16790,7.54,7.63,4.65,267.51543000000004
2.39,Very Good,J,VS2,62.2,60.0,16791,8.49,8.51,5.29,382.20197099999996
2.03,Ideal,I,VS2,62.7,57.0,16792,8.02,8.05,5.04,325.38744
1.5,Premium,D,VS1,62.8,58.0,16793,7.29,7.26,4.57,241.869078
2.05,Ideal,J,VS1,61.4,59.0,16793,8.16,8.13,5.0,331.704
2.4,Premium,F,SI2,62.6,59.0,16797,8.53,8.49,5.33,385.99700099999995
2.04,Ideal,H,SI2,61.5,57.0,16800,8.15,8.18,5.02,334.66834
2.31,Very Good,I,SI1,62.5,55.0,16801,8.43,8.5,5.29,379.05495
1.75,Ideal,G,VS2,62.1,57.0,16803,7.73,7.69,4.79,284.73532300000005
2.21,Premium,F,SI1,62.1,59.0,16804,8.33,8.26,5.15,354.34987000000007
2.23,Premium,G,SI2,61.4,58.0,16805,8.41,8.32,5.14,359.651968
1.73,Very Good,G,VS2,62.9,58.0,16807,7.58,7.65,4.79,277.75773000000004
1.4,Ideal,F,VVS1,61.9,57.0,16808,7.2,7.14,4.44,228.25152000000003
2.01,Very Good,I,VS1,64.4,56.0,16811,7.84,7.9,5.07,314.01552000000004
1.71,Premium,G,VS1,62.7,58.0,16813,7.66,7.62,4.79,279.588468
1.71,Ideal,G,VS2,61.8,57.0,16817,7.7,7.6,4.73,276.7996
2.05,Very Good,F,SI2,59.5,58.0,16819,8.26,8.3,4.93,337.99094
2.48,Premium,I,VS2,60.1,58.0,16820,8.83,8.76,5.29,409.185732
1.25,Ideal,E,IF,61.8,55.0,16823,6.95,6.9,4.28,205.24740000000003
2.09,Very Good,F,SI2,62.7,61.0,16824,8.07,8.14,5.08,333.70418400000005
2.42,Ideal,H,SI2,62.3,57.0,16826,8.62,8.55,5.35,394.3003499999999
2.51,Very Good,J,SI1,63.8,55.0,16842,8.51,8.6,5.46,399.59556
2.18,Good,H,SI2,60.4,64.0,16842,8.47,8.38,5.09,361.28107400000005
2.08,Premium,G,VS2,61.3,58.0,16854,8.21,8.17,5.02,336.72001400000005
2.06,Premium,F,SI2,61.7,59.0,16857,8.21,8.13,5.04,336.40639200000004
2.02,Premium,I,VS2,59.6,60.0,16861,8.25,8.2,4.9,331.48499999999996
2.04,Premium,D,SI2,61.8,60.0,16872,8.09,8.13,5.01,329.51621700000004
2.0,Very Good,H,SI1,63.3,59.0,16872,8.02,8.0,5.07,325.2912
2.04,Very Good,I,VS2,62.5,58.0,16874,8.09,8.22,5.1,339.14898
2.18,Very Good,G,SI2,63.1,58.0,16878,8.29,8.23,5.21,355.46110699999997
1.76,Premium,G,VS2,61.5,58.0,16879,7.78,7.74,4.77,287.236044
2.01,Premium,F,SI2,60.3,60.0,16881,8.11,8.08,4.88,319.78054399999996
2.01,Premium,F,SI2,61.3,61.0,16881,8.11,8.01,4.94,320.907834
1.54,Premium,D,VS2,59.3,59.0,16889,7.61,7.54,4.49,257.633506
2.05,Premium,I,VS2,60.8,58.0,16896,8.26,8.19,5.0,338.247
2.03,Premium,H,SI1,61.7,59.0,16900,8.17,8.1,5.02,332.2085399999999
2.03,Ideal,H,SI1,64.4,54.0,16900,7.97,7.92,5.12,323.186688
2.03,Ideal,H,SI1,62.9,57.0,16900,8.07,7.99,5.05,325.620465
2.01,Very Good,H,SI1,62.6,59.0,16901,7.95,7.98,4.99,316.57059000000004
2.26,Ideal,I,SI1,62.4,57.0,16904,8.43,8.37,5.24,369.72968399999996
2.14,Very Good,I,VS2,59.7,57.0,16914,8.41,8.48,5.04,359.436672
2.01,Very Good,I,VS1,59.8,63.0,16914,8.11,8.14,4.86,320.83484400000003
2.01,Very Good,I,VS1,62.9,62.0,16914,7.98,8.02,5.03,321.91798800000004
2.63,Ideal,J,SI2,62.1,57.0,16914,8.83,8.88,5.5,431.25720000000007
2.49,Ideal,J,SI1,63.8,54.0,16915,8.56,8.49,5.45,396.07548
1.52,Ideal,E,VS1,62.4,54.0,16916,7.32,7.39,4.59,248.295132
1.54,Premium,D,VS2,62.7,59.0,16921,7.33,7.29,4.58,244.73550600000002
2.01,Ideal,G,SI2,61.0,54.0,16922,8.01,8.13,4.92,320.396796
2.02,Premium,G,SI2,61.3,56.0,16929,8.22,8.16,5.02,336.717504
2.13,Premium,G,SI2,60.7,60.0,16931,8.37,8.27,5.05,349.56049499999995
2.53,Premium,J,SI2,62.6,57.0,16934,8.77,8.67,5.46,415.15601399999997
2.37,Ideal,H,SI2,62.1,55.0,16937,8.52,8.54,5.3,385.6322399999999
1.93,Premium,H,VS1,60.5,60.0,16941,7.98,8.06,4.85,311.94618
2.04,Premium,I,SI1,62.2,57.0,16942,8.14,8.07,5.04,331.076592
2.02,Premium,G,SI2,60.1,59.0,16944,8.21,8.29,4.96,337.582064
2.03,Ideal,I,VS2,62.7,57.0,16945,8.05,8.02,5.04,325.38744
1.5,Ideal,G,VVS2,62.2,55.0,16948,7.33,7.35,4.57,246.21103499999998
2.28,Premium,H,SI2,61.9,61.0,16954,8.42,8.32,5.18,362.88179199999996
1.7,Very Good,G,VS1,60.6,59.0,16955,7.74,7.63,4.66,275.20189200000004
2.5,Ideal,I,VS2,61.9,57.0,16955,8.7,8.68,5.38,406.2760799999999
2.01,Very Good,E,SI1,60.8,59.0,16956,8.14,8.2,4.97,331.73756000000003
2.01,Premium,H,SI1,58.5,58.0,16956,8.3,8.25,4.84,331.41900000000004
2.07,Premium,E,SI1,61.2,58.0,16957,8.24,8.19,5.03,339.452568
1.73,Premium,G,VS2,61.6,58.0,16960,7.74,7.71,4.76,284.054904
1.73,Premium,G,VS2,62.9,58.0,16960,7.65,7.58,4.79,277.75773000000004
2.06,Ideal,I,SI1,62.0,56.0,16960,8.12,8.17,5.05,335.01901999999995
2.28,Ideal,E,SI2,62.0,55.0,16969,8.49,8.45,5.25,376.63762499999996
3.0,Premium,I,SI2,60.7,59.0,16970,9.3,9.14,5.6,476.01120000000003
3.0,Fair,I,SI2,64.8,59.0,16970,8.93,8.73,5.72,445.92490799999996
1.73,Premium,F,VS2,61.2,58.0,16975,7.76,7.69,4.73,282.25991200000004
2.02,Premium,H,SI1,62.1,61.0,16985,8.06,7.99,4.98,320.70901200000003
1.68,Ideal,G,VS1,62.0,55.0,16985,7.59,7.66,4.73,274.999362
2.41,Ideal,I,SI2,62.5,57.0,16987,8.57,8.51,5.34,389.449938
1.5,Very Good,E,VS1,59.5,61.0,16988,7.43,7.46,4.43,245.54515399999997
2.12,Premium,H,SI2,59.1,59.0,16992,8.47,8.43,4.99,356.29647900000003
2.27,Premium,J,VS1,62.4,58.0,16994,8.36,8.41,5.23,367.708748
2.2,Premium,H,SI2,61.1,59.0,16996,8.41,8.35,5.12,359.54432
2.31,Premium,I,SI2,58.8,58.0,17000,8.7,8.64,5.1,383.3567999999999
2.09,Premium,H,SI2,62.1,58.0,17001,8.17,8.22,5.09,341.83116600000005
2.01,Very Good,H,SI1,61.5,60.0,17003,8.09,8.01,4.95,320.764455
2.01,Very Good,F,SI2,62.0,54.0,17005,8.03,8.12,5.01,326.670036
2.05,Ideal,H,SI1,61.9,57.0,17006,8.09,8.14,5.02,330.580052
1.71,Ideal,G,VS1,63.0,56.0,17009,7.65,7.58,4.8,278.3376
2.26,Ideal,J,VS2,61.1,57.0,17010,8.44,8.47,5.17,369.586756
2.06,Premium,G,SI2,61.7,58.0,17012,8.2,8.15,5.04,336.8232
2.01,Premium,G,SI2,59.9,62.0,17014,8.15,8.04,4.85,317.80109999999996
2.19,Premium,H,SI1,61.6,58.0,17016,8.35,8.3,5.13,355.53465000000006
1.75,Premium,F,VS2,61.4,58.0,17017,7.72,7.76,4.75,284.5592
2.07,Very Good,H,SI1,59.8,58.0,17019,8.23,8.26,4.93,335.14041399999996
2.01,Very Good,E,SI2,62.0,61.0,17024,8.04,8.1,5.0,325.62
2.01,Very Good,E,SI2,58.9,60.0,17024,8.2,8.24,4.84,327.02912
2.6,Fair,G,SI2,64.6,57.0,17027,8.6,8.55,5.54,407.3562
1.67,Very Good,G,VVS2,61.6,57.0,17028,7.61,7.69,4.71,275.633439
2.5,Very Good,J,SI1,62.8,57.0,17028,8.58,8.65,5.41,401.51397000000003
2.04,Premium,I,VS2,62.5,58.0,17028,8.22,8.09,5.1,339.14898
1.54,Ideal,F,VS2,61.0,56.0,17029,7.44,7.49,4.55,253.55148000000003
1.75,Very Good,G,VS1,59.6,60.0,17036,7.76,7.9,4.67,286.28968000000003
2.14,Premium,I,VS2,60.7,59.0,17038,8.28,8.33,5.04,347.62089599999996
2.4,Ideal,I,SI2,63.8,58.0,17039,8.41,8.37,5.35,376.595595
1.71,Premium,G,VS1,62.3,58.0,17041,7.61,7.65,4.75,276.52837500000004
1.07,Ideal,D,IF,60.9,54.0,17042,6.66,6.73,4.08,182.87294400000002
2.13,Premium,F,SI2,61.5,58.0,17045,8.28,8.33,5.11,352.448964
2.07,Ideal,I,VS2,60.3,59.0,17045,8.23,8.28,4.98,339.35911200000004
1.71,Ideal,G,VS1,61.4,57.0,17049,7.65,7.72,4.72,278.75376
2.04,Ideal,F,SI2,62.4,56.0,17049,8.07,8.14,5.06,332.390388
1.6,Ideal,G,VS1,62.0,54.0,17050,7.53,7.5,4.6,259.78499999999997
2.27,Good,J,VS1,59.3,61.0,17051,8.47,8.55,5.05,365.71342500000003
2.09,Ideal,G,VS2,61.8,57.0,17051,8.24,8.17,5.07,341.3164560000001
1.71,Very Good,F,VS2,58.5,61.0,17052,7.88,7.79,4.58,281.144216
2.32,Premium,J,VS2,62.4,57.0,17053,8.48,8.4,5.27,375.39264000000003
1.53,Very Good,F,VVS2,62.8,59.0,17057,7.28,7.34,4.59,245.267568
2.01,Premium,G,VS2,60.6,59.0,17057,8.16,8.12,4.93,326.6578559999999
2.31,Very Good,I,SI2,62.9,58.0,17062,8.34,8.43,5.27,370.5136739999999
2.15,Ideal,H,SI2,61.8,57.0,17063,8.24,8.3,5.11,349.4831200000001
2.15,Very Good,H,SI2,62.8,58.0,17065,8.17,8.22,5.15,345.86061000000007
2.05,Premium,E,SI2,58.6,59.0,17066,8.43,8.36,4.92,346.73601599999995
2.12,Ideal,I,VS2,62.7,56.0,17068,8.16,8.24,5.14,345.605376
2.01,Very Good,I,VS1,59.8,63.0,17068,8.14,8.11,4.86,320.83484400000003
2.01,Premium,I,VS1,62.9,62.0,17068,8.02,7.98,5.03,321.91798800000004
2.01,Ideal,I,VS1,62.5,56.0,17068,8.08,8.02,5.03,325.952048
2.01,Premium,H,VS2,60.1,61.0,17068,8.14,8.06,4.87,319.51290800000004
1.7,Very Good,G,VVS2,61.5,60.0,17073,7.59,7.64,4.68,271.381968
2.13,Premium,H,SI2,62.3,57.0,17073,8.24,8.16,5.11,343.588224
1.61,Ideal,G,VS1,61.8,57.0,17076,7.48,7.51,4.63,260.08932400000003
2.01,Ideal,F,SI2,62.2,56.0,17078,8.05,8.08,5.02,326.52088000000003
2.01,Very Good,D,SI2,61.8,59.0,17079,8.07,8.15,5.01,329.510205
2.05,Premium,E,SI2,59.7,59.0,17081,8.27,8.39,4.97,344.844941
2.0,Very Good,I,VS2,63.1,60.0,17084,7.95,7.99,5.03,319.50811500000003
2.0,Good,D,SI2,64.1,57.0,17094,7.91,7.82,5.04,311.755248
2.07,Ideal,G,SI2,62.0,55.0,17095,8.23,8.13,5.07,339.2331930000001
2.01,Very Good,H,SI1,60.0,58.0,17095,8.16,8.25,4.92,331.2144
1.93,Premium,H,VS1,60.5,60.0,17096,8.06,7.98,4.85,311.94618
2.02,Premium,G,SI2,60.1,59.0,17099,8.29,8.21,4.96,337.582064
1.02,Very Good,D,IF,61.7,59.0,17100,6.42,6.52,3.99,167.015016
2.53,Fair,H,SI2,64.6,59.0,17103,8.54,8.45,5.4,389.68019999999996
1.56,Ideal,F,VS2,62.0,55.0,17108,7.41,7.45,4.61,254.49274500000004
1.51,Good,D,VS1,63.7,55.0,17111,7.28,7.22,4.62,242.834592
1.7,Ideal,F,VS2,62.7,55.0,17114,7.54,7.58,4.74,270.906168
2.09,Ideal,I,SI1,61.8,56.0,17114,8.15,8.22,5.06,338.98458
2.01,Good,E,SI2,62.3,61.0,17115,7.99,8.04,4.99,320.555604
2.57,Premium,E,SI2,61.3,60.0,17116,8.82,8.73,5.38,414.252468
2.01,Very Good,E,SI2,60.6,59.0,17118,8.11,8.25,4.96,331.8612
2.22,Ideal,G,SI2,62.5,54.0,17123,8.28,8.35,5.2,359.51759999999996
1.72,Ideal,G,VS2,62.4,55.0,17125,7.63,7.68,4.78,280.100352
2.01,Ideal,I,SI1,59.9,60.0,17126,8.27,8.2,4.93,334.32301999999993
2.14,Premium,D,SI2,59.8,59.0,17127,8.4,8.36,5.01,351.82224
2.0,Premium,G,SI2,60.4,61.0,17136,8.21,8.12,4.93,328.65943599999997
2.05,Very Good,E,SI2,62.5,56.0,17138,8.08,8.17,5.08,335.349088
2.02,Ideal,H,SI1,62.4,58.0,17141,8.07,8.03,5.02,325.306542
2.25,Ideal,I,SI2,62.4,57.0,17143,8.39,8.32,5.21,363.683008
1.5,Premium,E,VS1,59.5,61.0,17143,7.46,7.43,4.43,245.54515399999997
2.71,Premium,E,SI2,60.4,59.0,17146,9.13,9.03,5.48,451.792572
2.27,Premium,J,VS1,62.4,58.0,17149,8.41,8.36,5.23,367.708748
2.22,Good,I,SI1,57.8,58.0,17151,8.58,8.54,4.95,362.70233999999994
1.5,Very Good,D,VS2,62.4,57.0,17153,7.2,7.25,4.51,235.422
2.02,Premium,I,VS1,61.2,59.0,17153,8.13,8.05,4.95,323.9601750000001
2.09,Premium,H,SI2,62.1,58.0,17156,8.22,8.17,5.09,341.83116600000005
2.22,Very Good,I,SI1,62.4,55.0,17160,8.29,8.35,5.19,359.25958499999996
2.51,Ideal,H,SI2,62.0,57.0,17162,8.72,8.67,5.39,407.496936
2.74,Very Good,J,SI2,61.5,62.0,17164,8.87,8.9,5.46,431.02878
2.02,Premium,H,SI2,61.5,58.0,17166,8.14,8.1,4.99,329.01066000000003
2.42,Premium,J,VS2,61.3,59.0,17168,8.61,8.58,5.27,389.31492599999996
